"seqn","acd010a","acd010b","acd010c","acq020","acq030","acd040","acq050","acq060","acd070","acd080"
10621,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10623,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10624,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10625,NA,NA,NA,1,1,1,1,1,4,4
10626,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10630,NA,NA,NA,1,1,1,1,1,4,4
10631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10632,NA,NA,NA,2,3,2,3,2,1,1
10633,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10635,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
10636,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10641,NA,NA,NA,1,1,1,1,3,4,4
10642,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10644,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10648,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10649,NA,NA,NA,3,3,3,3,4,4,5
10650,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10653,NA,NA,NA,1,1,1,1,1,4,4
10654,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10655,NA,NA,NA,1,1,1,1,1,4,4
10656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10657,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10660,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10661,NA,NA,NA,4,1,5,5,5,1,1
10663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10664,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10666,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10669,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10670,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10671,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10675,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10676,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10677,NA,NA,NA,4,4,4,4,4,4,1
10678,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10679,NA,NA,NA,2,1,2,2,2,4,4
10680,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10682,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10684,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10685,NA,NA,NA,1,1,1,1,1,4,4
10686,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10687,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10689,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10690,NA,NA,NA,1,1,1,1,1,4,4
10694,NA,NA,NA,3,4,3,4,5,1,4
10695,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10697,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10698,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10699,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10700,NA,NA,NA,5,4,5,5,5,1,1
10701,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10702,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10704,NA,NA,NA,3,3,3,3,3,1,1
10705,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10706,NA,NA,NA,4,3,4,5,4,4,4
10707,NA,NA,NA,4,5,5,4,5,1,1
10708,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10710,NA,NA,NA,4,1,4,4,4,1,4
10711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10713,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10714,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10715,NA,NA,NA,2,2,1,1,3,4,4
10716,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10718,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10719,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10720,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10721,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10723,NA,NA,NA,4,4,4,5,5,4,4
10724,NA,NA,NA,5,5,5,5,5,4,4
10725,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10726,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10727,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10728,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10731,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10732,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10736,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10737,NA,NA,NA,3,3,3,4,5,4,4
10738,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10739,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10741,NA,NA,NA,1,1,1,1,1,4,4
10743,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10744,NA,NA,NA,3,1,3,3,2,4,4
10745,NA,NA,NA,4,2,4,4,4,4,1
10747,1,NA,3,NA,NA,NA,NA,NA,NA,NA
10752,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
10756,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10760,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10761,NA,NA,NA,1,1,1,1,1,4,4
10762,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10763,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10765,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10768,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10769,NA,NA,NA,4,1,2,4,3,4,4
10770,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10772,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10773,NA,NA,NA,2,1,3,3,3,4,4
10775,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10778,NA,NA,NA,4,5,5,5,5,1,1
10780,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10782,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10785,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10787,NA,NA,NA,4,4,5,5,5,1,1
10788,NA,NA,NA,2,1,1,2,2,4,4
10789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10790,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10791,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10793,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10795,NA,NA,NA,4,4,5,5,5,4,1
10796,NA,NA,NA,3,1,1,4,4,4,4
10797,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10800,NA,NA,NA,5,5,5,5,5,1,1
10802,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10805,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10806,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10807,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10809,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10810,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10814,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10815,NA,NA,NA,2,1,1,4,2,5,5
10818,NA,NA,NA,1,1,1,1,1,4,4
10819,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10820,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10821,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10826,NA,NA,NA,3,1,1,3,5,4,4
10827,NA,NA,NA,4,4,5,5,4,4,4
10828,NA,NA,NA,3,2,3,3,4,4,4
10829,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10830,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10832,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10833,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10835,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10838,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10839,NA,NA,NA,4,4,4,4,4,1,1
10840,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10842,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10844,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10845,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10846,NA,NA,NA,4,3,4,3,3,4,1
10847,NA,NA,NA,1,1,1,1,1,2,2
10848,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10849,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10853,NA,NA,NA,4,1,4,5,5,4,4
10854,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10855,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10856,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10859,NA,NA,NA,4,2,3,5,5,4,1
10861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10862,NA,NA,NA,5,5,5,4,5,1,1
10864,NA,NA,NA,1,1,1,1,1,4,4
10866,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10869,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10871,NA,NA,NA,3,1,5,3,3,4,4
10872,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10873,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
10874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10876,NA,NA,NA,2,1,2,2,3,5,5
10877,NA,NA,NA,1,1,1,1,1,4,4
10878,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10879,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10880,NA,NA,NA,4,1,5,5,5,4,4
10883,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10884,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10885,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10886,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10887,NA,NA,NA,4,1,5,5,4,1,1
10888,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10890,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10892,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10893,NA,NA,NA,4,4,5,5,5,2,2
10895,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10896,NA,NA,NA,4,2,4,5,5,4,1
10897,NA,NA,NA,2,1,1,1,1,4,4
10898,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10899,NA,NA,NA,3,2,2,3,5,1,4
10900,NA,NA,NA,5,5,5,5,5,1,1
10901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10903,NA,NA,NA,2,1,1,1,2,4,1
10905,NA,NA,NA,1,1,1,1,1,4,4
10906,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10908,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10911,NA,NA,NA,2,1,3,4,3,99,2
10912,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10915,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10917,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10918,NA,NA,NA,2,1,3,2,2,4,4
10920,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10924,NA,NA,NA,3,2,3,3,5,1,4
10926,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10927,NA,NA,NA,3,3,4,3,3,2,2
10928,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10929,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10931,NA,NA,NA,2,1,1,3,3,4,4
10933,NA,NA,NA,4,1,3,2,3,1,1
10934,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10935,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10936,NA,NA,NA,4,2,5,3,5,1,1
10937,NA,NA,NA,3,3,3,3,3,4,1
10938,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10939,NA,NA,NA,5,5,5,5,5,1,1
10940,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10941,NA,NA,NA,2,1,1,2,2,4,4
10942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10943,NA,NA,NA,1,1,1,1,1,4,4
10944,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10945,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10947,NA,NA,NA,1,1,1,1,1,4,4
10948,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10949,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10950,NA,NA,NA,4,4,4,4,4,1,1
10951,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10957,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10959,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10962,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10964,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10965,NA,NA,NA,2,1,1,1,2,4,4
10966,NA,NA,NA,2,1,1,2,3,4,4
10968,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10971,NA,NA,NA,1,1,1,1,1,4,4
10972,NA,NA,NA,3,3,3,4,3,1,1
10973,NA,NA,NA,5,4,4,4,5,1,1
10974,NA,NA,NA,3,2,5,3,4,5,5
10975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10976,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10979,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10980,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10981,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10984,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10988,NA,NA,NA,3,3,1,2,2,4,4
10989,NA,NA,NA,5,5,5,5,5,1,1
10990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10995,NA,NA,NA,2,1,2,2,3,4,4
10996,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10997,NA,NA,NA,3,1,3,3,3,4,4
10998,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11001,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
11002,NA,NA,NA,2,1,1,3,1,4,4
11003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11006,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11016,NA,NA,NA,3,1,3,3,5,4,4
11017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11020,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11024,NA,NA,NA,2,1,1,2,2,4,4
11025,NA,NA,NA,1,1,1,1,1,4,4
11028,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11030,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11031,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11032,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11033,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11035,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11038,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11040,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11044,NA,NA,NA,2,1,1,4,4,4,4
11045,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11046,NA,NA,NA,2,1,3,3,3,4,1
11049,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11051,NA,NA,NA,3,2,4,3,3,1,1
11052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11055,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11061,NA,NA,NA,5,4,5,5,5,5,5
11062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11064,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
11065,NA,NA,NA,5,4,5,5,5,4,1
11066,NA,NA,NA,2,2,1,4,4,4,4
11067,NA,NA,NA,2,1,2,2,2,4,4
11068,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11070,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11074,NA,NA,NA,5,5,5,5,5,1,1
11075,NA,NA,NA,4,1,4,9,5,4,4
11077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11079,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11084,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11086,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11087,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11088,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11090,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11092,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11096,NA,NA,NA,1,1,1,1,1,4,4
11097,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11099,NA,NA,NA,5,5,5,5,5,1,1
11102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11107,NA,NA,NA,4,1,3,4,4,4,4
11108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11109,NA,NA,NA,2,1,1,1,2,4,4
11110,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11111,NA,NA,NA,1,1,1,1,2,4,4
11112,NA,NA,NA,3,1,1,3,4,4,4
11118,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11119,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11121,NA,NA,NA,2,1,1,1,3,4,4
11125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11128,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11129,NA,NA,NA,4,1,4,5,5,1,4
11130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11133,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11136,NA,NA,NA,4,4,4,5,5,1,1
11137,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11138,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11140,NA,NA,NA,2,1,2,3,4,2,2
11141,NA,NA,NA,1,1,1,1,1,4,4
11142,NA,NA,NA,4,1,5,5,5,1,4
11143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11145,NA,NA,NA,1,1,1,1,1,4,4
11146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11148,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11150,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11153,NA,NA,NA,4,5,4,5,4,1,1
11154,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11158,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11163,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11166,NA,NA,NA,5,5,5,5,5,1,1
11167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11168,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
11169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11170,NA,NA,NA,1,1,1,1,1,4,4
11171,NA,NA,NA,4,2,2,4,4,4,4
11173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11176,NA,NA,NA,2,1,1,1,1,4,4
11177,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11178,NA,NA,NA,3,1,3,1,2,1,1
11179,NA,NA,NA,2,1,2,3,3,4,4
11180,NA,NA,NA,1,1,1,1,1,4,4
11181,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11183,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11186,NA,NA,NA,3,1,3,5,3,1,1
11187,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11188,NA,NA,NA,4,2,4,3,4,1,1
11189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11190,NA,NA,NA,4,2,1,1,3,4,4
11192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11195,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11198,NA,NA,NA,4,1,4,2,4,4,4
11199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11203,NA,NA,NA,1,1,1,1,1,4,4
11205,NA,NA,NA,5,5,5,5,5,2,2
11206,NA,NA,NA,1,1,1,1,1,4,4
11207,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209,NA,NA,NA,4,1,3,5,5,5,5
11211,NA,NA,NA,5,5,5,5,5,1,1
11214,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11216,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11217,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11218,NA,NA,NA,3,2,3,3,3,4,4
11221,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11224,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,1,NA,3,NA,NA,NA,NA,NA,NA,NA
11226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11227,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11228,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
11230,NA,NA,NA,5,5,5,5,5,4,5
11231,NA,NA,NA,3,1,4,2,3,4,4
11232,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11233,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11236,NA,NA,NA,3,3,3,9,3,1,1
11238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11240,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11246,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11247,NA,NA,NA,5,4,5,5,5,2,2
11248,NA,NA,NA,3,1,4,4,4,4,4
11249,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11251,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11253,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11259,1,2,NA,NA,NA,NA,NA,NA,NA,NA
11260,NA,NA,NA,5,3,5,5,5,4,1
11261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11262,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11263,NA,NA,NA,5,5,5,5,5,1,1
11265,NA,NA,NA,2,1,1,1,1,4,4
11266,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11267,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11268,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11269,NA,NA,NA,1,1,1,1,1,4,4
11270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11272,NA,NA,NA,4,5,5,5,5,1,1
