"seqn","cbd071","cbd091","cbd111","cbd121","cbd131"
96916,171,0,0,50,12
96917,450,0,150,100,60
96918,450,60,30,50,30
96919,200,0,450,100,0
96920,250,25,0,150,0
96921,107,0,428,300,0
96922,300,75,0,50,0
96923,NA,NA,NA,NA,NA
96924,160,0,30,20,10
96925,200,0,0,0,0
96926,535,0,100,200,20
96927,600,50,50,50,0
96928,250,40,40,50,0
96929,300,0,4,200,0
96930,1000,0,100,200,0
96931,450,0,200,0,0
96932,NA,NA,NA,NA,NA
96933,2571,857,100,214,214
96934,250,0,50,0,30
96935,342,85,0,128,0
96936,NA,NA,NA,NA,NA
96937,400,0,200,300,0
96938,428,0,428,0,25
96939,600,0,600,150,0
96940,400,60,75,45,0
96941,300,30,100,200,50
96942,300,0,0,10,0
96943,642,0,128,214,200
96944,120,15,40,50,20
96945,214,0,107,214,42
96946,0,0,200,0,0
96947,535,64,20,250,0
96948,100,20,0,214,0
96949,300,60,0,0,30
96950,450,75,0,100,50
96951,214,0,214,214,0
96952,NA,NA,NA,NA,NA
96953,700,200,999999,75,50
96954,642,0,0,40,0
96955,500,300,0,500,0
96956,250,0,100,0,0
96957,642,0,471,257,60
96958,700,0,0,56,0
96959,0,0,500,300,0
96960,400,0,0,100,30
96961,0,0,450,50,50
96962,642,0,214,100,0
96963,1000,0,85,0,214
96964,107,42,20,25,15
96965,175,0,0,50,0
96966,300,0,300,13,0
96967,428,0,364,100,0
96968,600,0,171,642,0
96969,428,42,85,0,0
96970,200,0,100,150,0
96971,350,40,0,300,0
96972,700,0,0,56,0
96973,428,0,0,50,0
96974,642,0,103,75,0
96975,200,0,20,150,60
96976,514,42,75,50,25
96977,1100,200,100,250,0
96978,250,50,50,100,50
96979,500,0,300,214,85
96980,800,100,20,40,0
96981,400,0,250,40,30
96982,200,0,150,150,50
96983,150,20,40,50,0
96984,450,0,150,300,50
96985,0,0,200,0,0
96986,700,0,200,50,0
96987,428,0,30,75,100
96988,600,0,1000,400,128
96989,150,0,0,100,0
96990,0,0,514,171,214
96991,428,0,342,0,171
96992,500,0,150,200,60
96993,500,100,15,214,85
96994,428,20,342,0,0
96995,400,20,100,100,100
96996,1714,280,40,800,0
96997,500,0,0,650,0
96998,140,0,7,0,0
96999,600,0,0,40,0
97000,857,0,1285,150,60
97001,700,0,350,200,0
97002,700,0,0,30,0
97003,NA,NA,NA,NA,NA
97004,700,200,642,300,50
97005,642,107,128,321,0
97006,680,0,150,50,38
97007,999999,999999,999999,999999,0
97008,0,0,600,428,0
97009,400,0,60,85,0
97010,642,42,0,200,100
97011,500,100,300,150,80
97012,450,0,150,120,50
97013,400,40,20,171,0
97014,400,0,250,0,0
97015,150,20,0,10,0
97016,720,0,200,0,0
97017,236,0,20,0,0
97018,600,0,200,50,60
97019,550,0,0,70,0
97020,214,0,100,750,21
97021,200,0,0,40,0
97022,600,50,100,100,50
97023,600,15,30,0,0
97024,1714,150,0,428,428
97025,0,0,900,214,0
97026,150,50,0,50,0
97027,85,0,85,0,0
97028,800,50,30,200,80
97029,200,0,100,300,0
97030,942,0,257,999999,0
97031,400,100,355,0,120
97032,600,75,300,200,100
97033,300,0,250,150,0
97034,400,20,200,200,0
97035,500,0,100,100,30
97036,200,0,75,350,0
97037,500,42,0,200,10
97038,500,75,25,40,0
97039,200,20,0,30,0
97040,150,0,40,40,0
97041,1285,428,214,428,428
97042,900,300,100,200,0
97043,500,50,30,150,50
97044,500,0,200,80,0
97045,85,25,857,428,214
97046,642,0,107,100,50
97047,500,0,20,20,0
97048,150,0,50,40,30
97049,1285,0,857,214,0
97050,900,0,0,25,0
97051,450,0,214,0,0
97052,857,214,321,214,0
97053,600,214,128,140,0
97054,240,60,50,0,0
97055,120,40,25,0,0
97056,150,30,9,26,0
97057,240,0,0,171,0
97058,500,100,0,128,60
97059,NA,NA,NA,NA,NA
97060,800,0,400,0,20
97061,1100,0,400,60,0
97062,600,150,200,50,40
97063,321,45,150,130,75
97064,900,0,500,200,80
97065,300,0,150,0,60
97066,857,0,214,428,0
97067,300,0,150,350,150
97068,450,0,20,20,20
97069,300,0,500,200,160
97070,800,0,214,100,25
97071,330,0,0,70,0
97072,0,0,600,0,19
97073,500,100,0,400,0
97074,500,100,200,8,0
97075,350,0,128,75,60
97076,300,0,100,200,0
97077,214,34,128,342,200
97078,300,50,60,100,30
97079,800,200,100,120,20
97080,150,15,0,777,0
97081,85,85,0,0,0
97082,600,100,0,200,0
97083,500,0,200,100,0
97084,450,342,642,150,0
97085,400,0,0,100,100
97086,500,0,150,50,20
97087,230,0,171,100,85
97088,0,0,0,0,0
97089,400,50,50,0,0
97090,400,0,1714,1285,100
97091,642,85,214,85,0
97092,500,60,160,400,0
97093,257,0,0,128,0
97094,200,0,0,200,100
97095,0,0,321,30,100
97096,200,50,0,20,0
97097,857,85,0,300,0
97098,85,0,0,257,0
97099,200,20,40,160,10
97100,NA,NA,NA,NA,NA
97101,250,0,150,200,0
97102,700,100,0,1071,0
97103,600,50,200,257,20
97104,857,171,0,128,0
97105,1714,85,50,75,0
97106,428,107,214,171,85
97107,214,0,128,50,0
97108,1285,0,428,342,0
97109,150,0,10,0,0
97110,400,100,100,200,0
97111,400,0,200,300,0
97112,800,0,0,100,0
97113,700,100,300,50,20
97114,857,128,557,171,107
97115,1071,0,240,40,0
97116,857,0,128,171,30
97117,190,0,50,0,0
97118,600,100,50,535,0
97119,400,0,250,0,0
97120,857,107,171,200,25
97121,500,0,0,50,0
97122,260,0,30,10,0
97123,500,0,0,100,0
97124,300,0,70,0,0
97125,100,0,0,60,0
97126,857,107,0,200,20
97127,500,0,100,150,50
97128,600,0,500,200,0
97129,300,85,0,10,40
97130,NA,NA,NA,NA,NA
97131,1000,0,50,125,125
97132,600,0,600,100,0
97133,999999,999999,999999,500,90
97134,514,128,128,0,171
97135,500,150,0,300,25
97136,400,0,0,100,0
97137,NA,NA,NA,NA,NA
97138,400,0,200,100,0
97139,642,128,40,40,0
97140,428,0,428,100,0
97141,1500,500,500,200,0
97142,771,0,64,100,0
97143,1285,0,200,642,428
97144,75,0,500,40,0
97145,NA,NA,NA,NA,NA
97146,750,200,0,400,60
97147,500,65,0,171,154
97148,300,0,40,100,100
97149,385,85,214,30,11
97150,120,0,200,257,60
97151,257,0,70,64,0
97152,400,0,0,400,0
97153,150,40,150,200,25
97154,200,50,0,10,5
97155,400,0,0,642,0
97156,250,0,150,428,128
97157,NA,NA,NA,NA,NA
97158,642,0,200,50,0
97159,400,0,400,85,111
97160,0,0,321,30,100
97161,300,0,0,100,0
97162,777777,777777,777777,777777,777777
97163,600,100,0,100,100
97164,150,0,0,0,35
97165,350,30,30,25,0
97166,857,171,0,128,0
97167,642,0,100,500,200
97168,250,0,0,70,0
97169,200,0,100,150,20
97170,642,0,642,857,128
97171,190,0,600,192,0
97172,500,0,20,30,10
97173,1000,321,400,400,0
97174,214,0,200,300,428
97175,1000,0,0,200,100
97176,100,25,75,75,0
97177,NA,NA,NA,NA,NA
97178,150,0,15,0,0
97179,300,0,150,128,42
97180,400,0,300,200,100
97181,800,0,2,280,0
97182,40,10,15,128,0
97183,150,0,0,250,20
97184,750,0,500,85,0
97185,450,100,150,60,40
97186,400,150,150,300,0
97187,400,0,500,500,200
97188,75,0,75,60,30
97189,300,0,0,999999,40
97190,200,0,214,0,0
97191,471,0,0,107,0
97192,154,72,47,15,0
97193,200,50,200,200,75
97194,NA,NA,NA,NA,NA
97195,750,0,0,100,0
97196,300,0,150,85,0
97197,857,107,321,857,0
97198,100,0,20,0,0
97199,200,0,100,150,0
97200,200,10,0,30,0
97201,150,20,30,50,20
97202,500,50,0,200,0
97203,300,0,10,42,0
97204,100,20,0,200,100
97205,400,0,400,85,111
97206,0,0,642,60,30
97207,400,50,0,428,0
97208,400,0,400,85,111
97209,600,100,50,535,0
97210,428,0,428,100,0
97211,NA,NA,NA,NA,NA
97212,900,50,50,342,100
97213,350,0,214,400,0
97214,300,20,20,100,0
97215,999999,999999,0,0,0
97216,400,50,300,0,0
97217,400,20,100,100,100
97218,800,100,200,150,0
97219,200,0,100,150,0
97220,250,0,400,100,50
97221,999999,999999,999999,999999,999999
97222,400,0,0,250,250
97223,400,100,355,0,120
97224,400,100,150,80,0
97225,500,0,0,999999,25
97226,350,0,200,150,40
97227,NA,NA,NA,NA,NA
97228,600,0,100,0,0
97229,50,0,200,25,20
97230,857,0,999999,999999,999999
97231,428,85,42,214,214
97232,250,0,50,125,0
97233,100,40,12,30,0
97234,100,0,10,30,0
97235,485,0,0,30,0
97236,600,150,300,300,0
97237,150,40,30,20,0
97238,400,80,500,200,200
97239,0,0,300,150,0
97240,428,25,25,50,0
97241,200,26,200,150,0
97242,200,22,10,50,0
97243,300,50,60,100,30
97244,500,0,250,200,0
97245,600,100,100,50,25
97246,250,85,64,150,30
97247,400,0,130,250,60
97248,1028,0,857,60,30
97249,400,40,40,200,40
97250,60,0,0,85,15
97251,NA,NA,NA,NA,NA
97252,NA,NA,NA,NA,NA
97253,130,0,30,0,60
97254,642,0,214,85,0
97255,200,50,42,30,20
97256,NA,NA,NA,NA,NA
97257,857,128,0,342,0
97258,1100,200,100,250,0
97259,300,0,150,125,60
97260,600,0,0,40,0
97261,0,0,0,999999,10
97262,857,0,400,100,200
97263,500,0,100,300,100
97264,250,100,100,75,0
97265,NA,NA,NA,NA,NA
97266,625,150,50,40,40
97267,514,0,0,42,0
97268,300,50,40,60,0
97269,428,85,50,50,0
97270,857,0,857,1071,257
97271,642,0,107,100,50
97272,150,50,50,25,0
97273,NA,NA,NA,NA,NA
97274,125,25,75,0,900
97275,200,0,0,128,0
97276,700,0,250,0,0
97277,342,85,171,85,40
97278,300,0,0,0,0
97279,500,0,0,100,0
97280,342,0,0,85,0
97281,100,0,299,6,0
97282,999999,999999,300,0,0
97283,1500,500,500,200,0
97284,15,5,120,0,0
97285,642,0,0,214,0
97286,1000,200,200,1000,0
97287,300,0,100,50,0
97288,1,0,0,20,0
97289,350,20,30,40,0
97290,642,64,0,128,0
97291,999999,999999,0,0,0
97292,400,60,0,75,0
97293,200,0,120,300,17
97294,400,100,25,300,50
97295,250,0,40,40,30
97296,535,107,0,100,0
97297,600,0,0,999999,999999
97298,1500,300,0,300,0
97299,600,0,80,400,50
97300,1000,0,50,300,0
97301,500,0,107,200,100
97302,250,0,250,100,0
97303,0,0,750,500,100
97304,0,0,1200,700,150
97305,800,100,0,321,0
97306,771,0,257,250,0
97307,100,20,20,30,0
97308,400,0,200,400,0
97309,NA,NA,NA,NA,NA
97310,700,0,0,100,0
97311,350,75,0,100,0
97312,500,0,20,150,0
97313,100,0,400,400,100
97314,600,999999,999999,300,999999
97315,500,65,0,171,154
97316,642,0,428,200,20
97317,600,100,500,100,50
97318,1714,0,300,200,0
97319,300,100,0,40,0
97320,500,0,0,30,0
97321,400,0,200,642,0
97322,150,0,100,200,40
97323,214,0,85,50,0
97324,700,0,330,80,0
97325,771,0,250,250,0
97326,600,0,85,128,40
97327,200,0,50,60,0
97328,150,115,450,200,60
97329,600,200,0,80,20
97330,642,0,100,250,50
97331,300,0,50,300,0
97332,0,0,12,0,0
97333,100,0,400,300,0
97334,400,50,0,100,20
97335,300,0,100,257,128
97336,500,0,0,300,0
97337,150,0,50,0,0
97338,625,150,50,40,40
97339,184,0,30,0,0
97340,342,64,0,257,171
97341,600,15,80,200,0
97342,230,0,200,100,0
97343,500,250,0,200,100
97344,257,0,0,128,0
97345,214,64,30,50,25
97346,400,0,200,150,50
97347,500,80,300,280,100
97348,350,0,0,0,0
97349,50,0,214,171,120
97350,200,0,171,42,42
97351,650,150,214,200,0
97352,428,21,171,707,0
97353,400,0,50,50,0
97354,450,0,150,100,60
97355,300,0,150,300,0
97356,0,0,0,214,64
97357,428,42,42,100,107
97358,500,150,100,200,100
97359,1000,0,20,200,0
97360,NA,NA,NA,NA,NA
97361,600,100,50,100,100
97362,100,0,200,20,35
97363,550,0,75,65,40
97364,450,0,180,125,0
97365,700,100,400,150,50
97366,600,0,600,150,0
97367,400,0,0,0,20
97368,400,100,100,100,100
97369,200,0,200,10,0
97370,801,0,51,200,85
97371,800,200,200,214,128
97372,NA,NA,NA,NA,NA
97373,240,0,90,30,30
97374,300,40,0,150,0
97375,350,17,0,50,0
97376,150,999999,50,50,0
97377,400,75,50,150,75
97378,600,0,200,100,0
97379,150,0,280,20,0
97380,50,0,0,0,0
97381,428,0,300,200,30
97382,100,0,400,200,30
97383,150,0,200,150,120
97384,NA,NA,NA,NA,NA
97385,450,75,0,100,50
97386,400,75,30,120,25
97387,700,100,0,400,0
97388,100,0,0,0,0
97389,300,0,0,0,0
97390,200,0,100,200,0
97391,600,0,0,200,60
97392,214,0,214,214,214
97393,350,10,200,250,0
97394,500,0,500,500,200
97395,800,50,200,80,40
97396,257,0,200,0,0
97397,40,777777,777777,0,0
97398,300,20,21,128,0
97399,550,0,0,70,0
97400,100,100,400,200,30
97401,400,0,75,50,0
97402,200,50,150,400,150
97403,450,100,100,120,0
97404,300,0,200,300,125
97405,857,107,214,214,100
97406,1071,0,0,30,10
97407,1200,50,50,100,40
97408,350,30,0,0,0
97409,350,50,150,250,50
97410,NA,NA,NA,NA,NA
97411,220,100,1071,428,0
97412,257,0,100,100,30
97413,0,0,400,0,0
97414,200,120,85,240,0
97415,857,0,300,400,428
97416,428,999999,0,0,0
97417,250,0,20,50,0
97418,642,107,128,321,0
97419,100,0,100,150,0
97420,NA,NA,NA,NA,NA
97421,857,128,0,342,0
97422,0,0,535,15,0
97423,642,0,321,120,0
97424,700,0,330,80,0
97425,350,0,0,20,0
97426,642,0,0,150,0
97427,200,0,100,214,100
97428,400,0,0,50,0
97429,800,0,60,0,200
97430,500,75,400,428,100
97431,200,0,400,200,75
97432,170,50,60,40,20
97433,397,0,85,20,20
97434,534,0,257,100,60
97435,1500,0,200,300,50
97436,230,0,175,999999,0
97437,200,50,300,200,30
97438,420,0,80,100,0
97439,250,30,20,50,0
97440,750,150,0,200,50
97441,250,30,20,0,0
97442,600,100,0,100,0
97443,300,35,75,200,0
97444,777777,777777,777777,777777,777777
97445,200,0,0,16,0
97446,128,0,128,171,0
97447,NA,NA,NA,NA,NA
97448,500,150,200,200,0
97449,480,85,85,0,0
97450,250,0,50,30,42
97451,428,21,342,100,0
97452,200,0,300,500,0
97453,NA,NA,NA,NA,NA
97454,450,0,100,150,50
97455,120,25,0,25,0
97456,428,50,100,200,30
97457,500,0,200,500,50
97458,500,0,100,100,0
97459,300,100,100,100,0
97460,0,0,0,0,2
97461,NA,NA,NA,NA,NA
97462,600,150,0,1000,0
97463,728,0,30,200,70
97464,89,0,0,0,0
97465,600,60,720,130,0
97466,500,150,428,200,150
97467,999999,999999,999999,999999,0
97468,300,0,150,300,0
97469,400,0,400,85,111
97470,300,0,0,0,40
97471,200,0,0,250,0
97472,300,0,0,0,0
97473,800,0,500,150,0
97474,800,0,0,100,0
97475,400,0,400,428,60
97476,1800,400,642,300,0
97477,400,0,0,40,0
97478,800,0,200,0,0
97479,400,50,0,100,0
97480,400,150,50,171,0
97481,700,0,150,75,30
97482,200,20,22,0,20
97483,350,100,200,150,0
97484,1071,0,400,225,100
97485,1000,200,200,1000,0
97486,999999,999999,777777,999999,0
97487,1200,0,800,400,0
97488,800,100,0,100,0
97489,1071,42,250,857,75
97490,214,0,0,128,0
97491,1071,0,300,428,0
97492,800,100,0,100,50
97493,500,0,0,428,0
97494,600,100,0,80,0
97495,300,0,50,100,30
97496,857,50,0,85,0
97497,330,0,50,70,0
97498,642,428,214,300,0
97499,840,0,0,100,0
97500,NA,NA,NA,NA,NA
97501,800,150,0,100,50
97502,250,0,0,100,0
97503,500,0,100,200,50
97504,800,100,500,0,0
97505,125,10,10,0,7
97506,857,107,0,0,150
97507,471,0,50,120,0
97508,400,0,50,64,0
97509,300,0,100,200,0
97510,428,42,42,100,107
97511,200,20,15,0,0
97512,600,50,40,150,0
97513,63,0,0,999999,0
97514,500,100,100,0,0
97515,650,100,200,0,15
97516,125,0,0,0,0
97517,500,50,342,214,171
97518,428,0,60,171,0
97519,0,0,300,100,20
97520,120,0,0,42,0
97521,428,75,257,150,200
97522,150,50,50,100,25
97523,500,50,100,100,0
97524,300,64,30,200,30
97525,600,0,300,200,40
97526,600,0,128,0,20
97527,NA,NA,NA,NA,NA
97528,857,85,30,120,0
97529,600,0,500,200,0
97530,857,107,42,21,30
97531,200,100,50,400,0
97532,450,100,100,214,107
97533,400,0,50,600,85
97534,1000,0,200,100,0
97535,500,100,200,642,0
97536,300,50,0,0,0
97537,0,0,1714,0,0
97538,600,50,80,300,0
97539,350,0,350,100,150
97540,800,130,25,250,60
97541,50,0,15,100,50
97542,1714,0,300,200,0
97543,500,0,200,0,35
97544,0,0,260,50,0
97545,800,100,0,200,100
97546,535,100,150,100,50
97547,500,100,0,40,0
97548,50,0,21,21,7
97549,1500,0,200,100,0
97550,642,214,214,0,171
97551,300,0,255,0,20
97552,200,0,100,50,50
97553,600,0,150,60,0
97554,700,0,330,80,0
97555,1100,0,0,100,20
97556,800,100,0,100,50
97557,250,100,0,0,0
97558,535,171,25,20,0
97559,0,0,339,40,0
97560,400,100,100,300,100
97561,300,0,3000,428,428
97562,400,75,200,50,20
97563,NA,NA,NA,NA,NA
97564,400,100,0,428,0
97565,400,50,0,200,0
97566,400,0,0,150,0
97567,300,0,0,75,0
97568,428,128,321,128,60
97569,250,75,200,40,15
97570,428,128,428,0,0
97571,500,75,25,40,0
97572,300,50,0,40,20
97573,300,0,150,0,0
97574,450,0,200,0,0
97575,456,150,15,45,0
97576,300,25,30,400,0
97577,200,0,0,30,0
97578,500,150,428,200,150
97579,300,0,50,20,0
97580,257,42,257,214,50
97581,1071,0,214,200,200
97582,300,60,100,40,0
97583,0,0,900,900,0
97584,500,0,100,50,0
97585,1500,300,500,500,200
97586,0,0,1285,857,171
97587,1000,200,0,300,100
97588,800,0,100,800,0
97589,1,0,0,20,0
97590,600,0,0,200,25
97591,200,70,45,85,0
97592,300,0,200,0,0
97593,400,50,50,20,20
97594,200,0,200,642,642
97595,200,25,50,100,40
97596,800,0,100,100,30
97597,250,30,0,0,20
97598,428,30,200,999999,999999
97599,700,0,0,100,0
97600,600,100,500,428,0
97601,600,50,100,100,50
97602,400,60,0,75,0
97603,500,100,0,40,0
97604,500,0,0,50,0
97605,150,30,50,100,0
97606,120,20,35,30,0
97607,100,0,300,0,0
97608,600,0,50,200,214
97609,100,20,0,0,200
97610,550,25,250,550,0
97611,150,45,68,68,20
97612,350,100,0,400,0
97613,400,50,0,428,0
97614,857,0,857,1071,257
97615,200,80,0,200,160
97616,450,75,20,100,20
97617,NA,NA,NA,NA,NA
97618,1714,428,0,500,0
97619,50,0,800,125,0
97620,400,20,20,100,0
97621,342,171,171,128,42
97622,150,0,200,150,0
97623,250,20,0,100,0
97624,120,20,60,300,0
97625,1200,0,0,100,0
97626,100,0,0,0,0
97627,900,50,50,342,100
97628,NA,NA,NA,NA,NA
97629,700,0,400,100,30
97630,400,40,0,60,0
97631,257,0,0,128,0
97632,700,0,0,100,0
97633,600,200,300,300,0
97634,400,0,200,0,0
97635,500,428,0,200,171
97636,100,0,500,100,0
97637,550,0,150,275,60
97638,220,0,0,0,0
97639,0,0,428,60,0
97640,400,100,0,999999,25
97641,NA,NA,NA,NA,NA
97642,500,100,0,250,0
97643,300,0,0,128,0
97644,200,0,300,30,0
97645,250,30,0,45,0
97646,1285,0,0,0,0
97647,0,0,600,60,0
97648,200,0,25,200,0
97649,200,0,0,30,10
97650,0,0,50,85,42
97651,300,20,50,64,0
97652,600,0,30,150,0
97653,450,20,0,100,0
97654,170,60,120,80,40
97655,761,0,0,0,0
97656,1000,200,0,200,0
97657,428,171,0,180,0
97658,1285,0,500,1285,0
97659,1821,186,130,44,0
97660,500,0,100,100,0
97661,500,0,0,80,50
97662,NA,NA,NA,NA,NA
97663,350,0,200,50,30
97664,642,64,100,200,30
97665,300,0,200,100,30
97666,400,100,50,300,10
97667,100,20,60,0,0
97668,200,0,20,8,0
97669,600,0,300,300,0
97670,857,214,428,128,85
97671,NA,NA,NA,NA,NA
97672,428,107,0,51,0
97673,1000,200,200,1000,0
97674,428,0,428,100,0
97675,600,0,0,15,15
97676,700,0,0,0,0
97677,450,100,100,214,107
97678,1000,100,100,100,100
97679,NA,NA,NA,NA,NA
97680,999999,999999,999999,999999,214
97681,428,0,214,428,250
97682,200,0,200,10,0
97683,300,0,128,150,0
97684,428,0,180,80,0
97685,0,0,300,150,0
97686,400,80,128,171,20
97687,500,0,0,80,50
97688,225,40,95,40,0
97689,250,50,80,0,0
97690,NA,NA,NA,NA,NA
97691,0,0,0,0,0
97692,514,0,214,171,0
97693,125,50,25,0,0
97694,800,0,0,200,0
97695,400,75,0,175,100
97696,1000,0,0,80,0
97697,150,0,0,0,85
97698,300,0,150,128,42
97699,400,100,100,300,100
97700,0,0,857,85,0
97701,642,0,60,1071,0
97702,500,0,200,200,50
97703,1071,0,642,428,0
97704,400,70,20,103,40
97705,257,0,200,0,0
97706,450,150,200,200,0
97707,300,0,500,300,0
97708,40,0,35,0,0
97709,964,0,0,85,0
97710,400,0,0,42,42
97711,300,0,200,80,30
97712,86,0,20,0,0
97713,100,999999,999999,40,47
97714,400,100,200,400,60
97715,0,0,1285,857,171
97716,150,0,150,100,50
97717,400,0,50,35,0
97718,450,120,80,160,30
97719,150,0,40,107,0
97720,600,0,0,200,0
97721,1000,0,100,37,0
97722,257,0,30,40,50
97723,1714,0,0,0,0
97724,257,64,30,0,0
97725,225,0,400,20,130
97726,225,128,100,50,0
97727,150,0,0,0,30
97728,75,0,20,0,0
97729,400,0,100,60,0
97730,350,0,150,250,150
97731,NA,NA,NA,NA,NA
97732,257,0,40,50,0
97733,857,0,400,100,200
97734,500,100,0,150,0
97735,0,0,250,214,428
97736,150,0,300,30,0
97737,500,50,0,500,100
97738,250,0,50,514,250
97739,350,0,100,15,15
97740,600,999999,999999,300,999999
97741,1285,14,0,0,0
97742,600,40,200,150,0
97743,150,0,0,0,0
97744,500,50,600,300,0
97745,200,0,200,50,0
97746,428,214,321,70,0
97747,500,25,150,20,0
97748,600,0,50,200,214
97749,600,0,150,75,0
97750,100,20,42,107,0
97751,471,0,50,120,0
97752,3000,400,0,0,100
97753,400,50,0,257,0
97754,0,0,1285,0,30
97755,642,0,0,500,0
97756,214,42,128,34,81
97757,857,0,750,0,50
97758,300,0,0,10,0
97759,250,0,200,400,100
97760,300,0,0,0,0
97761,700,200,100,50,0
97762,777777,777777,0,999999,999999
97763,200,0,0,50,0
97764,500,300,500,300,100
97765,214,0,214,0,0
97766,120,0,171,321,171
97767,NA,NA,NA,NA,NA
97768,200,0,150,40,25
97769,500,100,0,60,0
97770,400,70,50,0,0
97771,500,200,100,500,100
97772,500,75,250,0,45
97773,500,0,100,0,200
97774,428,999999,0,0,0
97775,200,20,999999,140,0
97776,1028,32,0,999999,171
97777,342,0,245,857,0
97778,500,0,30,80,0
97779,350,0,0,0,60
97780,0,0,700,50,200
97781,999999,999999,999999,100,0
97782,20,0,500,9,40
97783,200,0,200,300,428
97784,200,0,50,30,0
97785,700,250,400,150,40
97786,1500,0,500,200,0
97787,100,0,50,0,0
97788,250,30,120,0,40
97789,400,0,100,100,50
97790,100,20,50,1285,0
97791,300,0,500,200,160
97792,550,100,60,400,30
97793,400,0,60,400,200
97794,321,0,128,100,0
97795,250,0,200,999999,0
97796,642,0,471,257,60
97797,728,60,428,214,30
97798,400,0,300,777777,70
97799,428,0,428,30,128
97800,578,100,80,30,0
97801,171,0,200,1100,0
97802,200,50,0,150,0
97803,1500,0,300,200,0
97804,200,0,600,100,0
97805,428,0,100,214,128
97806,40,10,10,30,0
97807,500,100,20,0,11
97808,642,107,214,428,0
97809,NA,NA,NA,NA,NA
97810,NA,NA,NA,NA,NA
97811,500,100,200,8,0
97812,400,80,500,200,200
97813,250,50,125,100,40
97814,100,0,1200,100,0
97815,0,0,500,120,0
97816,900,300,100,200,0
97817,350,0,0,100,0
97818,NA,NA,NA,NA,NA
97819,1200,200,150,200,0
97820,120,0,0,642,0
97821,1100,0,0,857,0
97822,800,0,150,214,0
97823,600,50,80,300,0
97824,600,60,720,130,0
97825,0,0,300,0,0
97826,999999,999999,0,0,0
97827,550,80,400,800,0
97828,428,0,0,107,0
97829,300,100,30,0,100
97830,200,25,100,0,400
97831,150,50,171,0,0
97832,40,0,500,140,0
97833,942,214,100,214,100
97834,400,40,50,400,60
97835,1071,0,400,225,100
97836,550,40,250,125,40
97837,1071,214,0,25,25
97838,200,0,200,100,0
97839,200,0,120,128,0
97840,428,64,321,0,0
97841,1200,200,0,0,400
97842,500,0,100,100,0
97843,428,0,300,200,80
97844,0,0,200,50,0
97845,700,0,100,50,0
97846,600,0,250,1000,0
97847,600,0,0,100,50
97848,NA,NA,NA,NA,NA
97849,325,60,30,75,0
97850,3000,500,1000,999999,999999
97851,500,0,0,999999,0
97852,999999,999999,999999,500,90
97853,600,350,100,170,0
97854,100,0,300,0,0
97855,857,85,100,171,0
97856,200,200,400,150,0
97857,450,150,100,150,50
97858,NA,NA,NA,NA,NA
97859,NA,NA,NA,NA,NA
97860,500,0,100,100,100
97861,428,0,300,100,30
97862,50,0,20,30,40
97863,400,30,50,50,30
97864,1400,550,0,800,100
97865,400,30,50,50,30
97866,857,214,321,214,0
97867,200,0,40,107,42
97868,200,25,200,100,0
97869,200,0,20,200,0
97870,500,0,20,30,10
97871,700,0,100,200,0
97872,NA,NA,NA,NA,NA
97873,428,0,0,250,50
97874,1500,214,171,200,0
97875,342,0,0,40,0
97876,NA,NA,NA,NA,NA
97877,150,0,300,30,0
97878,250,0,30,200,0
97879,800,200,300,200,100
97880,642,0,107,100,50
97881,857,171,214,350,0
97882,857,0,857,500,0
97883,160,0,50,60,0
97884,700,0,100,100,50
97885,NA,NA,NA,NA,NA
97886,100,0,800,150,70
97887,300,36,34,0,0
97888,600,100,0,70,0
97889,800,100,400,1000,200
97890,1285,150,428,100,0
97891,1200,0,400,250,0
97892,300,0,30,100,30
97893,300,0,100,35,0
97894,428,25,40,107,15
97895,250,0,0,150,100
97896,514,128,428,300,40
97897,1000,0,0,40,0
97898,600,120,40,200,300
97899,250,50,100,200,50
97900,800,0,0,30,0
97901,500,50,999999,100,20
97902,428,0,214,0,0
97903,642,171,0,257,15
97904,75,0,100,120,0
97905,300,214,0,20,0
97906,900,80,0,170,0
97907,1000,300,0,150,0
97908,428,171,0,180,0
97909,500,0,150,128,0
97910,150,40,0,150,85
97911,800,0,0,0,0
97912,1714,280,40,800,0
97913,600,214,128,140,0
97914,300,0,30,100,30
97915,1714,0,0,0,0
97916,500,0,50,400,40
97917,685,0,0,400,26
97918,200,0,300,500,0
97919,300,100,100,0,0
97920,250,0,175,50,50
